tahun,bulan,provinsi,pendapatan_daerah,PAD,TKDD,belanja_daerah,belanja_modal
2024,3,Sumatera Selatan,2235981439277.7,1102207383340.7,1133774055937.0,1344796877825.9,36448514618.0
2024,3,Sumatera Utara,3026371401060.1,1568088246799.1,1452318711637.0,1657024219070.4,43159636484.59
2024,4,Aceh,3257733041151.7,936281044410.4,2321145800900.0,1577442756018.7,73771393512.0
2024,4,Bali,2501904026871.7,1727577474604.7,774326552267.0,1537749209198.1,143548945459.77
2024,4,Bangka Belitung,800201393066.26,295912504126.26,504288888940.0,598153742184.91,1611282550.0
2024,4,Banten,4009599467145.3,2840098936357.3,1169500530788.0,2703793966394.0,66202023310.0
2024,4,Bengkulu,935920748279.71,355198727836.71,580722020443.0,801354198333.36,32527536275.0
2024,4,DI Yogyakarta,1676491654365.2,873711093169.17,801420615586.0,1052721749722.6,61145544969.0
2024,4,DKI Jakarta,16472783494804.0,12122334703804.0,4350448791000.0,12453084813841.0,298799141494.0
2024,4,Gorontalo,632447528525.17,179708272066.17,452739256459.0,534721005457.9,6345290557.0
2024,4,Jambi,1234702935326.6,695842408226.33,538805255930.0,1103526198791.3,188283587672.0
2024,4,Jawa Barat,12894943274632.0,8461832279451.0,4421705318449.0,8282714544077.0,297841934380.0
2024,4,Jawa Tengah,8791874738897.0,5914581638937.0,2876917196904.0,6867281147470.0,163161672923.0
2024,4,Jawa Timur,10692172535972.0,7683176340279.4,3005671005097.0,4477644653081.0,57777750307.0
2024,4,Kalimantan Barat,2158272118042.5,1150491356421.6,1007755761621.0,1050271564887.0,87370532016.0
2024,4,Kalimantan Selatan,3454935010162.8,1525008617441.8,1928226052818.0,2548338788683.8,489700234462.0
2024,4,Kalimantan Tengah,2149829164455.8,862576484812.49,1282338351143.0,1604664300338.1,601160582790.94
2024,4,Kalimantan Timur,6266999896373.5,3333641987029.5,2927385544344.0,3899314411952.3,345733675292.5
2024,4,Kalimantan Utara,1076473634481.3,341046124558.25,735063497163.0,569024138688.92,15484067819.0
2024,4,Kepulauan Riau,1227707725801.9,607605534465.93,620102191336.0,1003809231447.9,24817999015.0
2024,4,Lampung,2041996712192.7,1235654177342.7,803799308850.0,1648224607592.3,129644773574.0
2024,4,Maluku,1018864706360.3,199759338428.34,819105367932.0,591011071590.65,7394161223.0
2024,4,Maluku Utara,0.0,0.0,0.0,0.0,0.0
2024,4,NTB,1944560543620.5,849278411334.49,1095096488236.0,1077545767845.5,37511870515.0
2024,4,NTT,1606159403024.0,454951180224.96,1150685197799.0,713308367677.25,2606587397.0
2024,4,Papua,502786376918.83,253560278126.83,230334779205.0,702812882339.28,0.0
2024,4,Papua Barat,1521839962815.0,158269755743.03,1363119467072.0,547649545304.0,5382629510.0
2024,4,Papua Barat Daya,348929856187.32,53383322756.32,290546533431.0,110199463287.0,0.0
2024,4,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,4,Papua Selatan,236468451722.0,44788586561.0,191549965161.0,117820709632.0,997521540.0
2024,4,Papua Tengah,1423857077642.0,162100355323.0,422750145000.0,290066885113.0,10570443500.0
2024,4,Riau,2773563323474.5,1512885444816.4,1258989548658.0,2038908492288.0,89679980864.0
2024,4,Sulawesi Barat,584418957674.62,141395695934.62,442647216644.0,457025439851.0,36823436011.0
2024,4,Sulawesi Selatan,3200677162880.8,1623028914785.8,1575816978514.0,2126569112683.3,157105389714.89
2024,4,Sulawesi Tengah,1531161930730.9,539299111406.92,991404277504.0,867774592649.75,137330947135.0
2024,4,Sulawesi Tenggara,1480263375390.8,410589347960.8,1069541584730.0,664914089677.96,25649731468.0
2024,4,Sulawesi Utara,1223533453596.1,590352291697.12,633163344899.0,773515782241.0,7876333465.0
2024,4,Sumatera Barat,2074834932349.9,980613466295.91,1088247212054.0,1024514825126.9,37587667324.0
2024,4,Sumatera Selatan,3277124562466.1,1698836926011.1,1578287636455.0,2075806644714.5,108483660917.57
2024,4,Sumatera Utara,4317731863354.5,2443939118544.5,1867828302186.0,2509120128090.7,84990924259.59
2024,5,Aceh,4020053579556.8,1381099940054.4,2638532965854.0,2891192813452.7,93073268000.0
2024,5,Bali,3091928552337.1,2135914641364.1,956013910973.0,2176684843570.4,153229472454.77
2024,5,Bangka Belitung,1013910063806.4,357296194386.37,656613869420.0,920664013428.91,30461856550.0
2024,5,Banten,4844258127471.6,3548610124683.6,1295648002788.0,3659674181731.0,102774183777.0
2024,5,Bengkulu,1132181594475.0,412307511993.97,719874082481.0,1007955253620.4,57386472822.0
2024,5,DI Yogyakarta,3080444464712.6,1044255141084.6,2033795000428.0,1604806217299.0,86812667127.0
2024,5,DKI Jakarta,19901932219155.0,15135646758155.0,4766285461000.0,16871591408915.0,761677575159.0
2024,5,Gorontalo,779179968427.46,213818341618.46,565361626809.0,710426658099.9,7360802755.0
2024,5,Jambi,1576167395142.9,838675869178.25,737429309941.0,1526367304461.8,252546609314.0
2024,5,Jawa Barat,17702988552423.0,11927766463942.0,5763816411749.0,12208796394854.0,426712016370.0
2024,5,Jawa Tengah,10736139801853.0,7151078260794.0,3584545638003.0,9593839271774.0,398783097344.0
2024,5,Jawa Timur,12877091208691.0,9291099571289.5,3581950806847.0,9821327887822.4,152857029391.0
2024,5,Kalimantan Barat,2595934175687.0,1379454160066.0,1216455015621.0,1874485381010.8,122693418210.0
2024,5,Kalimantan Selatan,4003801690722.1,1907616049473.1,2093956958418.0,3925774674736.8,741636552761.0
2024,5,Kalimantan Tengah,3156656174800.7,1070378118597.4,2080403377703.0,2190169410317.4,718921312436.94
2024,5,Kalimantan Timur,9094013053998.8,4126213811760.8,4960023832238.0,5349987219505.3,537423422403.2
2024,5,Kalimantan Utara,1278003380637.7,403412205395.68,873313892863.0,848980372729.52,36680123106.0
2024,5,Kepulauan Riau,1501964806180.2,756374684301.22,745590121879.0,1455411450169.9,34577758915.0
2024,5,Lampung,2555244517269.5,1492652547697.5,1058881951572.0,2274401923898.4,168699102868.0
2024,5,Maluku,1289682433380.8,279178767403.83,1010503665977.0,816647641120.06,12571695400.0
2024,5,Maluku Utara,0.0,0.0,0.0,0.0,0.0
2024,5,NTB,2578655357404.9,1358117637318.9,1220352076036.0,1843706768461.4,61280289663.0
2024,5,NTT,1822915851282.4,531694292950.37,1290562858332.0,1006481049933.5,20904316886.0
2024,5,Papua,782284063570.83,311215918495.83,404725120205.0,819058440901.28,228800000.0
2024,5,Papua Barat,1575996631262.0,180262158478.03,1395174947784.0,762681665598.0,8574829116.0
2024,5,Papua Barat Daya,413440966928.32,71561180247.32,335085786681.0,151082193568.0,33750000.0
2024,5,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,5,Papua Selatan,304508762456.74,64481439295.74,239871823161.0,165981166757.0,3515962840.0
2024,5,Papua Tengah,1913924140374.0,238442525655.0,836408787400.0,410709124768.0,15747627733.0
2024,5,Riau,3878724872759.7,2331771015539.7,1544744667220.0,2880038893567.5,206197889287.0
2024,5,Sulawesi Barat,709836032670.27,191668881846.27,517731186998.0,596459889567.0,43284525928.0
2024,5,Sulawesi Selatan,3994864706495.4,2116152382930.4,1876651928264.0,3130163809300.6,185950052072.89
2024,5,Sulawesi Tengah,1914033930804.3,704548402560.29,1208985606424.0,1450325629421.0,199079787320.0
2024,5,Sulawesi Tenggara,1743186744958.3,560726639618.31,1182327662640.0,1214437197561.6,85930543623.0
2024,5,Sulawesi Utara,1466143502784.1,691824243216.12,774301442568.0,1077557009232.0,14265663780.0
2024,5,Sumatera Barat,2466426785947.4,1176505708907.4,1265907949040.0,1708787975123.9,71725495242.0
2024,5,Sumatera Selatan,3945303297348.4,2047797921582.4,1897505375766.0,2998190387507.8,206328938493.46
2024,5,Sumatera Utara,4996068469291.6,2885803678535.6,2104300348132.0,3690975906592.2,129367826025.16
2024,6,Aceh,4648412043129.1,1578980453436.7,3069010916044.0,3709199301989.0,112992971337.16
2024,6,Bali,3701205022643.2,2518964381157.2,1182240641486.0,2940223202128.2,182238977693.03
2024,6,Bangka Belitung,1264843448305.2,410344860296.17,854498588009.0,1080505682468.9,33555452333.0
2024,6,Banten,5909601776521.6,4147054030644.6,1762547745877.0,4780210163603.0,184726272210.0
2024,6,Bengkulu,1253262508001.7,296772637055.71,956489870946.0,1314679475284.0,74171025558.0
2024,6,DI Yogyakarta,3435731583011.1,1199345289378.1,2233721449013.0,2256211346268.4,155865347221.0
2024,6,DKI Jakarta,28116176431672.0,19231595322341.0,8884581109331.0,24587126932699.0,1145025564682.0
2024,6,Gorontalo,732134875559.0,191711770359.0,540423105200.0,684079697608.9,7642476755.0
2024,6,Jambi,2104353665487.9,963260685361.02,1141048457529.0,1936128470856.2,405526417184.0
2024,6,Jawa Barat,17600318459996.0,11743575322310.0,5856743137686.0,14950750167627.0,515639741751.0
2024,6,Jawa Tengah,12677767444057.0,8273090825498.0,4404160715503.0,11396769481353.0,494769975484.0
2024,6,Jawa Timur,15711934252121.0,10887513607686.0,4820256339261.0,12354600393131.0,232034344710.0
2024,6,Kalimantan Barat,3037580502560.0,1598217867816.0,1439337634744.0,2429035704280.8,145113555652.0
2024,6,Kalimantan Selatan,4868887607135.2,2704321452839.2,2162032570172.0,4845432784285.4,998326484900.0
2024,6,Kalimantan Tengah,3837407580073.2,1420971927445.9,2409763874127.0,2939204819981.0,902766243048.6
2024,6,Kalimantan Timur,10017382400927.0,4874443212191.8,5133575513735.0,7689045852007.6,804020579279.92
2024,6,Kalimantan Utara,1365726200240.3,372285313975.26,992145108253.0,954304322759.0,62359922378.0
2024,6,Kepulauan Riau,1760088382141.0,845355441497.0,914732940644.0,1624172930414.7,44042622787.0
2024,6,Lampung,3101090856489.0,1683418175063.0,1416344394426.0,2780700836639.4,185308516845.2
2024,6,Maluku,1455879325248.4,311348452410.36,1144530872838.0,1195733959464.0,41549374792.0
2024,6,Maluku Utara,1757770446320.4,455736352532.36,1302026152911.0,1113608763271.0,57379603443.0
2024,6,NTB,2903397757441.6,1281261279775.6,1621950833616.0,2493385212288.8,108907895081.0
2024,6,NTT,2354674996776.3,620929122330.31,1732992317979.0,1681865582830.4,40979323339.0
2024,6,Papua,1252391700700.8,334953345531.83,824840017750.0,1040812016325.3,6606717470.0
2024,6,Papua Barat,1679823521073.8,149531003387.81,1529777527686.0,1153006503137.0,49561901955.0
2024,6,Papua Barat Daya,751511861822.0,78877357058.0,665840504764.0,248449847861.5,735265320.0
2024,6,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,6,Papua Selatan,401499580772.74,66490254499.74,326031062368.0,271754210455.0,32817084782.0
2024,6,Papua Tengah,1381901086480.0,121426814161.0,421778395000.0,794085193740.0,72922890742.0
2024,6,Riau,4639306829880.8,2589757765706.8,2047302809254.0,3989195028268.0,401457512967.0
2024,6,Sulawesi Barat,764565265346.0,212884502174.0,551506541582.0,693457847854.0,50327582708.0
2024,6,Sulawesi Selatan,4745024985543.6,2472496383794.6,2270219954964.0,3957378636395.3,303930415200.89
2024,6,Sulawesi Tengah,2597916109509.1,872671564195.07,1724542776944.0,1916988019894.7,235244749068.0
2024,6,Sulawesi Tenggara,2027637431471.0,596567219083.0,1430799605688.0,1627904398713.0,117398317315.0
2024,6,Sulawesi Utara,1550622256924.3,730748720493.33,819805748431.0,1395017553204.0,25687849719.0
2024,6,Sumatera Barat,3024904845205.9,1351261537071.9,1647377420134.0,2480798736791.9,151172990542.0
2024,6,Sumatera Selatan,4969094453596.7,2423547300214.7,2545547153382.0,3832067901267.2,257477153113.46
2024,6,Sumatera Utara,6248613679289.7,3462855796271.7,2779793440394.0,5028758658127.5,424281926597.19
2024,7,Aceh,6946721006798.1,1930793266755.7,5015428266394.0,4742240500030.1,233246425540.27
2024,7,Bali,4316845161047.8,3015998937064.8,1300846223983.0,3577743891543.4,223193094306.88
2024,7,Bangka Belitung,1471995993384.3,506457614788.27,965538378596.0,1276024556266.4,50274144737.0
2024,7,Banten,6970681820750.1,5033456348123.1,1937225472627.0,5867649273929.0,224281471904.0
2024,7,Bengkulu,1734088565133.0,611099735792.97,1122988829340.0,1687883243371.8,116069883508.0
2024,7,DI Yogyakarta,3809029978278.0,1431015846427.0,2374890751621.0,2934898130631.5,179299018076.0
2024,7,DKI Jakarta,34454301071777.0,25490558340777.0,8963742731000.0,29272056355853.0,1551600248728.0
2024,7,Gorontalo,1065931213322.3,307569019533.32,758186861182.0,1071798173939.3,37569966171.94
2024,7,Jambi,2619950815055.5,1179362050520.8,1439416834341.0,2418848601345.7,464342920577.92
2024,7,Jawa Barat,24591742799729.0,16367459881069.0,8212877241928.0,18640693210069.0,731449751299.0
2024,7,Jawa Tengah,15066958992839.0,10146851078175.0,4919592011608.0,14652013710171.0,622515311250.0
2024,7,Jawa Timur,20003078519546.0,13358248783788.0,6640095577261.0,16572751216753.0,359736242303.0
2024,7,Kalimantan Barat,3673058323999.4,1948208993495.4,1724403418504.0,2749802450172.7,241820606384.0
2024,7,Kalimantan Selatan,6458157745109.7,2905874282180.7,3549155261056.0,5676278205455.4,1357617335188.0
2024,7,Kalimantan Tengah,4766839070491.9,1550611012014.6,3118212374977.0,3546363486175.7,1062125055317.0
2024,7,Kalimantan Timur,13337103478191.0,6005901534902.1,7320061773289.0,8934173905055.0,1272084046417.0
2024,7,Kalimantan Utara,1881270568053.3,588415209906.33,1291578075768.0,1421148634771.7,100052141764.09
2024,7,Kepulauan Riau,2166032798892.6,1105976098192.6,1060056700700.0,2117623625532.2,74260987894.58
2024,7,Lampung,3788299994290.3,2138356612825.3,1643877545465.0,3501034373049.8,209681383175.2
2024,7,Maluku,1816934325632.9,383001249143.89,1433933076489.0,1574985913673.0,53780661748.0
2024,7,Maluku Utara,1757770446320.4,455736352532.36,1302026152911.0,1113608763271.0,57379603443.0
2024,7,NTB,3777747524842.8,1910156283053.8,1867405597739.0,3240717820128.1,147272783121.0
2024,7,NTT,2740196253317.5,838827796627.49,1900440717690.0,1992153246991.8,101296955557.32
2024,7,Papua,1302700078762.8,385259575593.83,824840017750.0,1153629382014.9,7269807470.0
2024,7,Papua Barat,2301101341700.4,236282037207.35,2064149484493.0,1437018722344.0,111259553222.0
2024,7,Papua Barat Daya,876942681006.32,135187835242.32,734960845764.0,345386255944.5,3677672202.0
2024,7,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,7,Papua Selatan,745992238897.74,97909172382.74,647875916515.0,372869256090.5,40093530484.0
2024,7,Papua Tengah,2347465209301.0,333533708860.0,1174724823122.0,1071883888050.2,158193570913.0
2024,7,Riau,5498582354363.2,3225723335460.2,2267986801903.0,4868956009506.6,622772698767.48
2024,7,Sulawesi Barat,1050244912784.2,283559014680.21,766130241875.0,938022266048.0,60614176466.0
2024,7,Sulawesi Selatan,5562463128556.2,2833898314579.2,2717097060608.0,5076143108882.9,354833336174.89
2024,7,Sulawesi Tengah,3089312604217.5,1066844789755.5,2021002961592.0,2305119928159.8,299223202732.0
2024,7,Sulawesi Tenggara,2608755525937.3,872547580477.31,1735937338760.0,2036215623873.0,190731418737.0
2024,7,Sulawesi Utara,2047522388062.2,952850181221.2,1094604418841.0,1694748002387.0,42329413648.0
2024,7,Sumatera Barat,3493809789449.3,1661181833914.3,1804525557535.0,2785715634062.4,144223975449.0
2024,7,Sumatera Selatan,5640939782686.9,2974415066705.9,2666524715981.0,4716335838047.8,322232202842.46
2024,7,Sumatera Utara,7255674563329.5,4211718503812.5,3037991616893.0,6669856166841.2,524381669772.36
2024,8,Aceh,7587099446802.5,2110101736673.1,5475420923127.0,6352644592783.2,297375786862.04
2024,8,Bali,5115409355425.2,3476877594567.2,1635180951858.0,4295056462281.5,291433368568.88
2024,8,Bangka Belitung,1620951422704.1,571990697693.09,1048960725011.0,1430974958650.4,67606600661.0
2024,8,Banten,8130202654889.1,5723256997644.1,2403194497245.0,6639365218388.0,309818667492.0
2024,8,Bengkulu,1940641100255.5,682464892525.52,1258176207730.0,1859442655380.8,154707281119.0
2024,8,DI Yogyakarta,4275222038902.0,1636294904378.0,2633345689294.0,3326804134119.9,245780988199.0
2024,8,DKI Jakarta,42479066885817.0,33462567954817.0,9016498931000.0,33141160129723.0,2323263769895.0
2024,8,Gorontalo,1226960518810.3,343616313875.32,882859832328.0,1190554092780.5,49963610427.94
2024,8,Jambi,3036212518169.4,1324699453746.8,1698355472590.0,2764815217706.2,563214250280.92
2024,8,Jawa Barat,36104197699020.0,25770333430876.0,10322458591412.0,22337207846113.0,943252927955.0
2024,8,Jawa Tengah,17678927535643.0,11307825780558.0,6353523604029.0,17406863747690.0,1006857074598.0
2024,8,Jawa Timur,22316367766512.0,15222797205279.0,7079110499883.0,18768930866937.0,496336539005.0
2024,8,Kalimantan Barat,4279689923426.2,2182458923708.2,2096364175718.0,3587683166817.7,349000423917.0
2024,8,Kalimantan Selatan,7091124929871.3,3335504571675.3,3739781825798.0,6862077942843.5,1589375872762.0
2024,8,Kalimantan Tengah,5135354488778.0,1768676098601.7,3266849912676.0,4165199116689.1,1229660909609.0
2024,8,Kalimantan Timur,14430936187183.0,6849443635467.8,7568676321715.0,10499402521773.0,1661702868573.7
2024,8,Kalimantan Utara,2286966038773.4,665738659628.39,1619950096766.0,1729657304506.7,175422473606.09
2024,8,Kepulauan Riau,2557396058839.1,1253537280134.1,1303858778705.0,2453611161541.1,100087398028.58
2024,8,Lampung,4493863682462.4,2393785852254.4,2073167854320.0,4263240299818.4,291629116128.39
2024,8,Maluku,2028975023059.4,420917169925.35,1608057853134.0,1779248259430.5,103041079847.0
2024,8,Maluku Utara,2541006897052.5,623859176546.48,1917015035091.0,2047272380940.1,185866098385.0
2024,8,NTB,4298909533507.2,2136252081951.2,2162471807506.0,3654228557261.3,201148292738.0
2024,8,NTT,3223756659086.4,921114933402.39,2301577011684.0,2388410981763.8,142124172527.32
2024,8,Papua,1302704488762.8,385263985593.83,824840017750.0,1306505625591.5,25101263739.52
2024,8,Papua Barat,3003985904179.4,255829521176.35,2747292479003.0,2248605070439.0,183613520436.0
2024,8,Papua Barat Daya,967951570156.45,156970201086.45,799187369070.0,510164796092.63,34444612522.95
2024,8,Papua Pegunungan,0.0,0.0,0.0,0.0,0.0
2024,8,Papua Selatan,807247547666.74,124260701151.74,682653620515.0,559359754643.5,69992835313.0
2024,8,Papua Tengah,2427252785821.0,373372254380.0,1214595904122.0,1329265635585.2,196027862580.0
2024,8,Riau,6360540637116.5,3609320251288.5,2745572787828.0,5950869190569.4,850166571815.24
2024,8,Sulawesi Barat,1298868980166.0,318598277177.01,979406696712.0,1102633785857.8,95268274803.0
2024,8,Sulawesi Selatan,6615095335485.8,3410019976371.8,3190537489903.0,5809356873965.8,514775577479.87
2024,8,Sulawesi Tengah,3519867327276.7,1286927823910.7,2231235503496.0,2890137137734.0,384423760344.0
2024,8,Sulawesi Tenggara,3102336790391.1,980198797304.1,2121867386387.0,2640972335358.0,283352099699.0
2024,8,Sulawesi Utara,2354066317386.2,1063486857132.2,1289852598254.0,2008983792431.0,78422688714.0
2024,8,Sumatera Barat,4117517531868.3,1864037691039.3,2225265554829.0,3298259472933.2,216960191244.0
2024,8,Sumatera Selatan,7051273951007.6,3371621157264.6,3677643309743.0,5755735991665.3,488269658007.09
2024,8,Sumatera Utara,8749779028829.3,4740907097870.3,4000407488335.0,7549992801559.3,644660784410.42
2024,9,Aceh,8160677089183.6,2320756326989.2,5836785110992.0,7093524416157.8,375889186047.12
