Provinsi,kode_prov,Tahun,Bulan,nama_bulan,urutan,Jenis_Pendapatan,Anggaran,Realisasi,Persentase,Tanggal,Persentase_YTD
Sumatera Utara,2,2024,1,Januari,9,Pendapatan Lainnya,3896787655057.0,25264968920.0,0.65,2024-01-01,0.65
Sumatera Utara,2,2024,2,Februari,9,Pendapatan Lainnya,3896787655057.0,71397206132.8,2.48,2024-02-01,2.48
Sumatera Utara,2,2024,3,Maret,9,Pendapatan Lainnya,3896787655057.0,430858203071.0,13.54,2024-03-01,13.54
Sumatera Utara,2,2024,4,April,9,Pendapatan Lainnya,3896787655057.0,265803761108.00006,20.36,2024-04-01,20.36
Sumatera Utara,2,2024,5,Mei,9,Pendapatan Lainnya,3896787655057.0,339694239423.0,29.08,2024-05-01,29.08
Sumatera Utara,2,2024,6,Juni,9,Pendapatan Lainnya,3896787655057.0,307368127564.19995,36.96,2024-06-01,36.96
Sumatera Utara,2,2024,7,Juli,9,Pendapatan Lainnya,3896787655057.0,337650179166.3999,45.63,2024-07-01,45.63
Sumatera Utara,2,2024,8,Agustus,9,Pendapatan Lainnya,3896787655057.0,54071712759.200195,47.02,2024-08-01,47.02
Sumatera Utara,2,2024,9,September,9,Pendapatan Lainnya,3896787655057.0,35371874224.5,47.92,2024-09-01,47.92
Sumatera Utara,2,2024,10,Oktober,9,Pendapatan Lainnya,3896787655057.0,311888622443.0,55.93,2024-10-01,55.93
Sumatera Utara,2,2024,11,November,9,Pendapatan Lainnya,3896787655057.0,235884628047.0,61.98,2024-11-01,61.98
Sumatera Utara,2,2024,12,Desember,9,Pendapatan Lainnya,3896787655057.0,941565951632.0,86.14,2024-12-01,86.14
Sumatera Utara,2,2025,1,Januari,9,Pendapatan Lainnya,3097564465532.0,23076105750.92,0.74,2025-01-01,0.74
Sumatera Utara,2,2025,2,Februari,9,Pendapatan Lainnya,3097564465532.0,125598864801.86,4.8,2025-02-01,4.8
Sumatera Utara,2,2025,3,Maret,9,Pendapatan Lainnya,3097564465532.0,212255006206.00003,11.65,2025-03-01,11.65
Sumatera Utara,2,2025,4,April,9,Pendapatan Lainnya,3097564465532.0,473362974734.0,26.93,2025-04-01,26.93
Sumatera Utara,2,2025,5,Mei,9,Pendapatan Lainnya,3097564465532.0,389801900103.02,39.52,2025-05-01,39.52
Sumatera Utara,2,2025,6,Juni,9,Pendapatan Lainnya,3097564465532.0,40692759717.0,40.83,2025-06-01,40.83
Sumatera Utara,2,2025,7,Juli,9,Pendapatan Lainnya,3097564465532.0,75834545344.0,43.28,2025-07-01,43.28
Sumatera Utara,2,2025,8,Agustus,9,Pendapatan Lainnya,3097564465532.0,692379900377.0,65.63,2025-08-01,65.63
Sumatera Utara,2,2025,9,September,9,Pendapatan Lainnya,3097564465532.0,471318176032.99976,80.85,2025-09-01,80.85
Sumatera Utara,2,2025,10,Oktober,9,Pendapatan Lainnya,3097564465532.0,630668384063.0,101.21,2025-10-01,101.21
Sumatera Utara,2,2025,11,November,9,Pendapatan Lainnya,3097564465532.0,27000886466.0,102.08,2025-11-01,102.08
Sumatera Utara,2,2025,12,Desember,9,Pendapatan Lainnya,3097564465532.0,789143059528.0,127.56,2025-12-01,127.56
Sumatera Utara,2,2023,1,Januari,12,Pendapatan Transfer Antar Daerah,2915505500064.2,0.0,0.0,2023-01-01,0.0
Sumatera Utara,2,2023,2,Februari,12,Pendapatan Transfer Antar Daerah,2915505500064.2,0.0,0.0,2023-02-01,0.0
Sumatera Utara,2,2023,3,Maret,12,Pendapatan Transfer Antar Daerah,2915505500064.2,310850358514.0,10.66,2023-03-01,10.66
Sumatera Utara,2,2023,4,April,12,Pendapatan Transfer Antar Daerah,2915505500064.2,653459412128.0,33.08,2023-04-01,33.08
Sumatera Utara,2,2023,5,Mei,12,Pendapatan Transfer Antar Daerah,2915505500064.2,0.0,33.08,2023-05-01,33.08
Sumatera Utara,2,2023,6,Juni,12,Pendapatan Transfer Antar Daerah,2915505500064.2,355199985752.0,45.26,2023-06-01,45.26
Sumatera Utara,2,2023,7,Juli,12,Pendapatan Transfer Antar Daerah,2915505500064.2,212358003079.0,52.54,2023-07-01,52.54
Sumatera Utara,2,2023,8,Agustus,12,Pendapatan Transfer Antar Daerah,2915505500064.2,115304271913.0,56.5,2023-08-01,56.5
Sumatera Utara,2,2023,9,September,12,Pendapatan Transfer Antar Daerah,2915505500064.2,140051167578.0,61.3,2023-09-01,61.3
Sumatera Utara,2,2023,10,Oktober,12,Pendapatan Transfer Antar Daerah,2915505500064.2,197870575053.0,68.09,2023-10-01,68.09
Sumatera Utara,2,2023,11,November,12,Pendapatan Transfer Antar Daerah,2915505500064.2,258398008025.7998,76.95,2023-11-01,76.95
Sumatera Utara,2,2023,12,Desember,12,Pendapatan Transfer Antar Daerah,2915505500064.2,538472165131.7002,95.42,2023-12-01,95.42
Sumatera Utara,2,2024,1,Januari,12,Pendapatan Transfer Antar Daerah,3149131514386.0,19679000.0,0.0,2024-01-01,0.0
Sumatera Utara,2,2024,2,Februari,12,Pendapatan Transfer Antar Daerah,3149131514386.0,48967700806.0,1.56,2024-02-01,1.56
Sumatera Utara,2,2024,3,Maret,12,Pendapatan Transfer Antar Daerah,3149131514386.0,403118430997.0,14.36,2024-03-01,14.36
Sumatera Utara,2,2024,4,April,12,Pendapatan Transfer Antar Daerah,3149131514386.0,229908511498.0,21.66,2024-04-01,21.66
Sumatera Utara,2,2024,5,Mei,12,Pendapatan Transfer Antar Daerah,3149131514386.0,321479986908.0,31.87,2024-05-01,31.87
Sumatera Utara,2,2024,6,Juni,12,Pendapatan Transfer Antar Daerah,3149131514386.0,285102922845.0,40.92,2024-06-01,40.92
Sumatera Utara,2,2024,7,Juli,12,Pendapatan Transfer Antar Daerah,3149131514386.0,277704952970.0,49.74,2024-07-01,49.74
Sumatera Utara,2,2024,8,Agustus,12,Pendapatan Transfer Antar Daerah,3149131514386.0,0.0,49.74,2024-08-01,49.74
Sumatera Utara,2,2024,9,September,12,Pendapatan Transfer Antar Daerah,3149131514386.0,154389840.0,49.74,2024-09-01,49.74
Sumatera Utara,2,2024,10,Oktober,12,Pendapatan Transfer Antar Daerah,3149131514386.0,279625558042.0,58.62,2024-10-01,58.62
Sumatera Utara,2,2024,11,November,12,Pendapatan Transfer Antar Daerah,3149131514386.0,203448685419.0,65.08,2024-11-01,65.08
Sumatera Utara,2,2024,12,Desember,12,Pendapatan Transfer Antar Daerah,3149131514386.0,590586607675.0,83.84,2024-12-01,83.84
Sumatera Utara,2,2025,1,Januari,13,Pendapatan Transfer Antar Daerah,2118463086241.0,0.0,0.0,2025-01-01,0.0
Sumatera Utara,2,2025,2,Februari,13,Pendapatan Transfer Antar Daerah,2118463086241.0,103313904113.0,4.88,2025-02-01,4.88
Sumatera Utara,2,2025,3,Maret,13,Pendapatan Transfer Antar Daerah,2118463086241.0,191850357816.0,13.93,2025-03-01,13.93
Sumatera Utara,2,2025,4,April,13,Pendapatan Transfer Antar Daerah,2118463086241.0,135806237914.0,20.34,2025-04-01,20.34
Sumatera Utara,2,2025,5,Mei,13,Pendapatan Transfer Antar Daerah,2118463086241.0,330017159459.0,35.92,2025-05-01,35.92
Sumatera Utara,2,2025,6,Juni,13,Pendapatan Transfer Antar Daerah,2118463086241.0,0.0,35.17,2025-06-01,35.17
Sumatera Utara,2,2025,7,Juli,13,Pendapatan Transfer Antar Daerah,2118463086241.0,15852040960.0,35.92,2025-07-01,35.92
Sumatera Utara,2,2025,8,Agustus,13,Pendapatan Transfer Antar Daerah,2118463086241.0,661132328924.0,67.13,2025-08-01,67.13
Sumatera Utara,2,2025,9,September,13,Pendapatan Transfer Antar Daerah,2118463086241.0,438390729989.0,87.82,2025-09-01,87.82
Sumatera Utara,2,2025,10,Oktober,13,Pendapatan Transfer Antar Daerah,2118463086241.0,598718154221.0,116.09,2025-10-01,116.09
Sumatera Utara,2,2025,11,November,13,Pendapatan Transfer Antar Daerah,2118463086241.0,0.0,116.09,2025-11-01,116.09
Sumatera Utara,2,2025,12,Desember,13,Pendapatan Transfer Antar Daerah,2118463086241.0,539141428945.0,141.54,2025-12-01,141.54
Sumatera Utara,2,2023,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,2961578581204.0,7.17,2023-01-01,7.17
Sumatera Utara,2,2023,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,2053511542667.0,12.14,2023-02-01,12.14
Sumatera Utara,2,2023,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,2070779631937.0,17.16,2023-03-01,17.16
Sumatera Utara,2,2023,4,April,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,3915049934744.0,26.64,2023-04-01,26.64
Sumatera Utara,2,2023,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,0.0,26.64,2023-05-01,26.64
Sumatera Utara,2,2023,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,4356607782384.0,37.19,2023-06-01,37.19
Sumatera Utara,2,2023,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,3601584220382.0,45.91,2023-07-01,45.91
Sumatera Utara,2,2023,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,3627323263243.0,54.7,2023-08-01,54.7
Sumatera Utara,2,2023,9,September,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,3255784973630.0,62.58,2023-09-01,62.58
Sumatera Utara,2,2023,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,4895060841543.0,74.44,2023-10-01,74.44
Sumatera Utara,2,2023,11,November,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,2829893917539.0,81.29,2023-11-01,81.29
Sumatera Utara,2,2023,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,41293751175820.0,5953412352615.0,95.71,2023-12-01,95.71
Sumatera Utara,2,2024,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3351889952961.0,7.65,2024-01-01,7.65
Sumatera Utara,2,2024,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,2457914982754.0,13.25,2024-02-01,13.25
Sumatera Utara,2,2024,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3156219159182.0,20.45,2024-03-01,20.45
Sumatera Utara,2,2024,4,April,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3853763562325.0,29.24,2024-04-01,29.24
Sumatera Utara,2,2024,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3065168421334.0,36.23,2024-05-01,36.23
Sumatera Utara,2,2024,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,4684935460337.0,46.92,2024-06-01,46.92
Sumatera Utara,2,2024,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3499837953162.0,54.9,2024-07-01,54.9
Sumatera Utara,2,2024,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,4691016841622.0,65.6,2024-08-01,65.6
Sumatera Utara,2,2024,9,September,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3979847763044.0,74.68,2024-09-01,74.68
Sumatera Utara,2,2024,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,4389139261764.0,84.69,2024-10-01,84.69
Sumatera Utara,2,2024,11,November,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3561085806509.0,92.81,2024-11-01,92.81
Sumatera Utara,2,2024,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,43841560545949.0,3518842987348.0,100.84,2024-12-01,100.84
Sumatera Utara,2,2025,1,Januari,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,4716104413646.0,10.7,2025-01-01,10.7
Sumatera Utara,2,2025,2,Februari,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,2215573067244.0,15.73,2025-02-01,15.73
Sumatera Utara,2,2025,3,Maret,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,2687576424871.0,21.83,2025-03-01,21.83
Sumatera Utara,2,2025,4,April,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,2602745614400.0,27.74,2025-04-01,27.74
Sumatera Utara,2,2025,5,Mei,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3242022930785.0,35.1,2025-05-01,35.1
Sumatera Utara,2,2025,6,Juni,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3932654208201.0,44.02,2025-06-01,44.02
Sumatera Utara,2,2025,7,Juli,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3541843446406.0,52.06,2025-07-01,52.06
Sumatera Utara,2,2025,8,Agustus,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,4030430860595.0,61.21,2025-08-01,61.21
Sumatera Utara,2,2025,9,September,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3776437269729.0,69.78,2025-09-01,69.78
Sumatera Utara,2,2025,10,Oktober,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3667818326480.0,78.1,2025-10-01,78.1
Sumatera Utara,2,2025,11,November,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,3185501969146.0,85.33,2025-11-01,85.33
Sumatera Utara,2,2025,12,Desember,8,Pendapatan Transfer Pemerintah Pusat,44062167623613.0,2849399513924.0,91.8,2025-12-01,91.8
Sumatera Utara,2,2023,1,Januari,4,Retribusi Daerah,706571711347.0,15238371914.63,2.16,2023-01-01,2.16
Sumatera Utara,2,2023,2,Februari,4,Retribusi Daerah,706571711347.0,20282951023.0,5.03,2023-02-01,5.03
Sumatera Utara,2,2023,3,Maret,4,Retribusi Daerah,706571711347.0,26091701537.25,8.72,2023-03-01,8.72
Sumatera Utara,2,2023,4,April,4,Retribusi Daerah,706571711347.0,25999341458.000008,12.4,2023-04-01,12.4
Sumatera Utara,2,2023,5,Mei,4,Retribusi Daerah,706571711347.0,0.0,12.4,2023-05-01,12.4
Sumatera Utara,2,2023,6,Juni,4,Retribusi Daerah,706571711347.0,25337458504.190002,15.99,2023-06-01,15.99
Sumatera Utara,2,2023,7,Juli,4,Retribusi Daerah,706571711347.0,32161750134.5,20.54,2023-07-01,20.54
Sumatera Utara,2,2023,8,Agustus,4,Retribusi Daerah,706571711347.0,35277791799.0,25.53,2023-08-01,25.53
Sumatera Utara,2,2023,9,September,4,Retribusi Daerah,706571711347.0,30885474040.0,29.9,2023-09-01,29.9
Sumatera Utara,2,2023,10,Oktober,4,Retribusi Daerah,706571711347.0,38571475130.79999,35.36,2023-10-01,35.36
Sumatera Utara,2,2023,11,November,4,Retribusi Daerah,706571711347.0,89617341331.5,48.04,2023-11-01,48.04
Sumatera Utara,2,2023,12,Desember,4,Retribusi Daerah,706571711347.0,49107310324.5,54.99,2023-12-01,54.99
Sumatera Utara,2,2024,1,Januari,4,Retribusi Daerah,875902771848.0,23939010597.0,2.73,2024-01-01,2.73
Sumatera Utara,2,2024,2,Februari,4,Retribusi Daerah,875902771848.0,33695783709.0,6.58,2024-02-01,6.58
Sumatera Utara,2,2024,3,Maret,4,Retribusi Daerah,875902771848.0,43401635524.0,11.54,2024-03-01,11.54
Sumatera Utara,2,2024,4,April,4,Retribusi Daerah,875902771848.0,36896322545.0,15.75,2024-04-01,15.75
Sumatera Utara,2,2024,5,Mei,4,Retribusi Daerah,875902771848.0,44633992119.0,20.84,2024-05-01,20.84
Sumatera Utara,2,2024,6,Juni,4,Retribusi Daerah,875902771848.0,2073569682.0,21.08,2024-06-01,21.08
Sumatera Utara,2,2024,7,Juli,4,Retribusi Daerah,875902771848.0,96341795372.65997,32.08,2024-07-01,32.08
Sumatera Utara,2,2024,8,Agustus,4,Retribusi Daerah,875902771848.0,49434711678.60004,37.72,2024-08-01,37.72
Sumatera Utara,2,2024,9,September,4,Retribusi Daerah,875902771848.0,75140508287.5,46.3,2024-09-01,46.3
Sumatera Utara,2,2024,10,Oktober,4,Retribusi Daerah,875902771848.0,45222497625.0,51.46,2024-10-01,51.46
Sumatera Utara,2,2024,11,November,4,Retribusi Daerah,875902771848.0,47335224630.75,56.87,2024-11-01,56.87
Sumatera Utara,2,2024,12,Desember,4,Retribusi Daerah,875902771848.0,126103833212.78003,71.27,2024-12-01,71.27
Sumatera Utara,2,2025,1,Januari,4,Retribusi Daerah,1265039150454.3,46537933413.5,3.68,2025-01-01,3.68
Sumatera Utara,2,2025,2,Februari,4,Retribusi Daerah,1265039150454.3,60414181494.520004,8.45,2025-02-01,8.45
Sumatera Utara,2,2025,3,Maret,4,Retribusi Daerah,1265039150454.3,67646065158.999985,13.8,2025-03-01,13.8
Sumatera Utara,2,2025,4,April,4,Retribusi Daerah,1265039150454.3,73566216270.0,19.62,2025-04-01,19.62
Sumatera Utara,2,2025,5,Mei,4,Retribusi Daerah,1265039150454.3,68619014542.00003,25.04,2025-05-01,25.04
Sumatera Utara,2,2025,6,Juni,4,Retribusi Daerah,1265039150454.3,70824884495.5,30.64,2025-06-01,30.64
Sumatera Utara,2,2025,7,Juli,4,Retribusi Daerah,1265039150454.3,77185958233.5,36.74,2025-07-01,36.74
Sumatera Utara,2,2025,8,Agustus,4,Retribusi Daerah,1265039150454.3,72883603943.0,42.5,2025-08-01,42.5
Sumatera Utara,2,2025,9,September,4,Retribusi Daerah,1265039150454.3,87033729571.5,49.38,2025-09-01,49.38
Sumatera Utara,2,2025,10,Oktober,4,Retribusi Daerah,1265039150454.3,85507022065.0,56.14,2025-10-01,56.14
Sumatera Utara,2,2025,11,November,4,Retribusi Daerah,1265039150454.3,62882368505.0,61.11,2025-11-01,61.11
Sumatera Utara,2,2025,12,Desember,4,Retribusi Daerah,1265039150454.3,252586274006.28003,81.08,2025-12-01,81.08
Sumatera Utara,2,2023,1,Januari,13,Total Belanja Daerah,64005510298886.0,1441366588068.1,2.25,2023-01-01,2.25
Sumatera Utara,2,2023,2,Februari,13,Total Belanja Daerah,64005510298886.0,1988353753079.4,5.36,2023-02-01,5.36
Sumatera Utara,2,2023,3,Maret,13,Total Belanja Daerah,64005510298886.0,3037206908277.2,10.1,2023-03-01,10.1
Sumatera Utara,2,2023,4,April,13,Total Belanja Daerah,64005510298886.0,5485412614763.3,18.67,2023-04-01,18.67
Sumatera Utara,2,2023,5,Mei,13,Total Belanja Daerah,64005510298886.0,0.0,18.67,2023-05-01,18.67
Sumatera Utara,2,2023,6,Juni,13,Total Belanja Daerah,64005510298886.0,6024093062824.0,28.09,2023-06-01,28.09
Sumatera Utara,2,2023,7,Juli,13,Total Belanja Daerah,64005510298886.0,5134209421509.0,36.11,2023-07-01,36.11
Sumatera Utara,2,2023,8,Agustus,13,Total Belanja Daerah,64005510298886.0,4876895685956.0,43.73,2023-08-01,43.73
Sumatera Utara,2,2023,9,September,13,Total Belanja Daerah,64005510298886.0,4028988672037.0,50.02,2023-09-01,50.02
Sumatera Utara,2,2023,10,Oktober,13,Total Belanja Daerah,64005510298886.0,4506194453169.0,57.06,2023-10-01,57.06
Sumatera Utara,2,2023,11,November,13,Total Belanja Daerah,64005510298886.0,5522147242098.0,65.69,2023-11-01,65.69
Sumatera Utara,2,2023,12,Desember,13,Total Belanja Daerah,64005510298886.0,15161154302965.0,89.38,2023-12-01,89.38
Sumatera Utara,2,2024,1,Januari,13,Total Belanja Daerah,67492245350864.0,1282718089283.0,1.9,2024-01-01,1.9
Sumatera Utara,2,2024,2,Februari,13,Total Belanja Daerah,67492245350864.0,2336323928196.2,5.36,2024-02-01,5.36
Sumatera Utara,2,2024,3,Maret,13,Total Belanja Daerah,67492245350864.0,3650713451785.0996,10.77,2024-03-01,10.77
Sumatera Utara,2,2024,4,April,13,Total Belanja Daerah,67492245350864.0,4613052774393.7,17.61,2024-04-01,17.61
Sumatera Utara,2,2024,5,Mei,13,Total Belanja Daerah,67492245350864.0,5009579079257.0,25.03,2024-05-01,25.03
Sumatera Utara,2,2024,6,Juni,13,Total Belanja Daerah,67492245350864.0,6224529112811.0,34.25,2024-06-01,34.25
Sumatera Utara,2,2024,7,Juli,13,Total Belanja Daerah,67492245350864.0,7042553029303.0,44.69,2024-07-01,44.69
Sumatera Utara,2,2024,8,Agustus,13,Total Belanja Daerah,67492245350864.0,4935237458263.0,52.0,2024-08-01,52.0
Sumatera Utara,2,2024,9,September,13,Total Belanja Daerah,67492245350864.0,4240391428466.0,58.28,2024-09-01,58.28
Sumatera Utara,2,2024,10,Oktober,13,Total Belanja Daerah,67492245350864.0,5509149850991.0,66.44,2024-10-01,66.44
Sumatera Utara,2,2024,11,November,13,Total Belanja Daerah,67492245350864.0,5634426604453.0,74.79,2024-11-01,74.79
Sumatera Utara,2,2024,12,Desember,13,Total Belanja Daerah,67492245350864.0,12248104125346.0,92.94,2024-12-01,92.94
Sumatera Utara,2,2025,1,Januari,14,Total Belanja Daerah,64181886874223.0,1536950035705.0,2.39,2025-01-01,2.39
Sumatera Utara,2,2025,2,Februari,14,Total Belanja Daerah,64181886874223.0,2568274272216.8,6.4,2025-02-01,6.4
Sumatera Utara,2,2025,3,Maret,14,Total Belanja Daerah,64181886874223.0,5205357588552.3,14.51,2025-03-01,14.51
Sumatera Utara,2,2025,4,April,14,Total Belanja Daerah,64181886874223.0,2585654168010.9004,18.54,2025-04-01,18.54
Sumatera Utara,2,2025,5,Mei,14,Total Belanja Daerah,64181886874223.0,3976499656480.0,24.73,2025-05-01,24.73
Sumatera Utara,2,2025,6,Juni,14,Total Belanja Daerah,64181886874223.0,5875593036223.0,33.89,2025-06-01,33.89
Sumatera Utara,2,2025,7,Juli,14,Total Belanja Daerah,64181886874223.0,3830493999704.0,39.85,2025-07-01,39.85
Sumatera Utara,2,2025,8,Agustus,14,Total Belanja Daerah,64181886874223.0,4042779306220.0,46.15,2025-08-01,46.15
Sumatera Utara,2,2025,9,September,14,Total Belanja Daerah,64181886874223.0,4475221945136.0,53.13,2025-09-01,53.13
Sumatera Utara,2,2025,10,Oktober,14,Total Belanja Daerah,64181886874223.0,4739571469282.0,60.51,2025-10-01,60.51
Sumatera Utara,2,2025,11,November,14,Total Belanja Daerah,64181886874223.0,4979561777897.0,68.27,2025-11-01,68.27
Sumatera Utara,2,2025,12,Desember,14,Total Belanja Daerah,64181886874223.0,10812992186702.0,85.12,2025-12-01,85.12
Sumatera Utara,2,2023,1,Januari,1,Total Pendapatan Daerah,61105354772185.0,3756335983072.4,6.15,2023-01-01,6.15
Sumatera Utara,2,2023,2,Februari,1,Total Pendapatan Daerah,61105354772185.0,2773206316157.6997,10.69,2023-02-01,10.69
Sumatera Utara,2,2023,3,Maret,1,Total Pendapatan Daerah,61105354772185.0,3814340329802.9004,16.93,2023-03-01,16.93
Sumatera Utara,2,2023,4,April,1,Total Pendapatan Daerah,61105354772185.0,5802658530567.0,26.42,2023-04-01,26.42
Sumatera Utara,2,2023,5,Mei,1,Total Pendapatan Daerah,61105354772185.0,0.0,26.42,2023-05-01,26.42
Sumatera Utara,2,2023,6,Juni,1,Total Pendapatan Daerah,61105354772185.0,5756373707299.0,35.84,2023-06-01,35.84
Sumatera Utara,2,2023,7,Juli,1,Total Pendapatan Daerah,61105354772185.0,5129526981500.0,44.24,2023-07-01,44.24
Sumatera Utara,2,2023,8,Agustus,1,Total Pendapatan Daerah,61105354772185.0,5188825372359.0,52.73,2023-08-01,52.73
Sumatera Utara,2,2023,9,September,1,Total Pendapatan Daerah,61105354772185.0,4420461701634.0,59.96,2023-09-01,59.96
Sumatera Utara,2,2023,10,Oktober,1,Total Pendapatan Daerah,61105354772185.0,6367795350834.0,70.39,2023-10-01,70.39
Sumatera Utara,2,2023,11,November,1,Total Pendapatan Daerah,61105354772185.0,4194082444798.0,77.25,2023-11-01,77.25
Sumatera Utara,2,2023,12,Desember,1,Total Pendapatan Daerah,61105354772185.0,8533116393861.0,91.21,2023-12-01,91.21
Sumatera Utara,2,2024,1,Januari,1,Total Pendapatan Daerah,65750120808175.0,4066886270554.0,6.19,2024-01-01,6.19
Sumatera Utara,2,2024,2,Februari,1,Total Pendapatan Daerah,65750120808175.0,3881288239006.5,12.09,2024-02-01,12.09
Sumatera Utara,2,2024,3,Maret,1,Total Pendapatan Daerah,65750120808175.0,4461685854608.5,18.87,2024-03-01,18.87
Sumatera Utara,2,2024,4,April,1,Total Pendapatan Daerah,65750120808175.0,5389618231354.0,27.07,2024-04-01,27.07
Sumatera Utara,2,2024,5,Mei,1,Total Pendapatan Daerah,65750120808175.0,4529428235711.0,33.96,2024-05-01,33.96
Sumatera Utara,2,2024,6,Juni,1,Total Pendapatan Daerah,65750120808175.0,6139929244374.0,43.3,2024-06-01,43.3
Sumatera Utara,2,2024,7,Juli,1,Total Pendapatan Daerah,65750120808175.0,5358698275751.0,51.45,2024-07-01,51.45
Sumatera Utara,2,2024,8,Agustus,1,Total Pendapatan Daerah,65750120808175.0,6065591071874.0,60.67,2024-08-01,60.67
Sumatera Utara,2,2024,9,September,1,Total Pendapatan Daerah,65750120808175.0,5023430147672.0,68.31,2024-09-01,68.31
Sumatera Utara,2,2024,10,Oktober,1,Total Pendapatan Daerah,65750120808175.0,6023970066471.0,77.48,2024-10-01,77.48
Sumatera Utara,2,2024,11,November,1,Total Pendapatan Daerah,65750120808175.0,4779967190435.0,84.75,2024-11-01,84.75
